One,Two,Three,Four,Five,Six,Seven,Final
5.875016161,8.292069462,6.697792155,7.707318562,6.522311056,8.167334076,6.464182318,6.628520315
6.638666267,8.861606589,6.915855732,5.344277461,8.139208999,5.88384573,9.858996196,7.9103955
5.933372754,7.662535019,6.630232883,7.839597769,7.081572024,7.103238767,9.087094918,7.694577516
6.117126312,7.95963704,5.747254268,8.203036542,5.737573594,8.186217199,6.694979704,6.707261749
6.507494518,7.352500463,6.425364512,7.79103006,6.965644411,7.616732051,9.905488068,5.419195267
5.979696238,6.583551124,8.880369422,6.377948791,6.416895138,7.899820708,6.07332775,6.255228424
6.15302061,7.696179657,7.018951007,6.262082911,7.753759877,7.893556845,8.186928224,6.473208432
8.546322162,5.71844605,6.465673121,7.076001901,7.131663085,5.579667893,6.715316709,5.923312644
5.637822758,6.20153295,7.387001371,7.69990686,7.611171377,6.433642928,6.666659931,6.723059686
7.381658472,8.16928607,6.05126028,8.066429638,6.343674611,7.404205579,8.637817034,7.408152583
6.606819234,6.968685705,6.166940835,5.415888282,5.669243929,8.567912568,6.708358165,5.74471629
5.418922748,6.739754945,7.922530136,5.438332471,6.138872354,8.443731207,8.929395873,7.283141763
5.25111276,6.48815432,8.47596154,5.21292418,6.81497514,5.394887604,7.243713408,5.501809305
7.303679741,7.94978592,6.678425971,7.581105289,5.297191764,7.624713906,9.561346203,8.983228019
5.28462978,5.202393836,5.376824861,7.175952828,8.385874734,8.033458038,8.24451229,7.004380097
8.990306523,8.001241167,8.582255455,7.311985319,5.447372982,6.006693299,9.787358118,7.482861071
7.874205377,7.720302859,7.171291491,6.591639046,5.97329315,6.424398093,6.093795173,8.764269386
5.624899507,6.687299511,5.870613109,6.90800813,6.166457472,7.627497499,6.523995105,5.938235023
5.076728719,7.149047057,5.460368368,8.873432655,6.160468571,5.413483871,6.207394011,7.060451559
5.526177016,6.133993104,5.340712146,8.509834667,7.961906113,8.386169521,8.752801298,5.296734176
7.139387843,8.997146841,5.050225595,6.71062308,5.758938275,6.444125416,7.712475303,6.58400177
8.196830274,5.66964604,6.278822463,8.868270892,7.774731381,5.85132413,8.210525648,5.731132118
5.19229654,7.34891668,5.109793521,7.063325632,7.218908629,6.41618129,8.505078405,6.703022839
5.349932284,6.698489087,6.448029451,5.5123866,7.461874837,8.929184987,6.738101554,5.567779851
6.921221494,8.077842622,7.888251871,8.237103201,7.692719136,5.901518363,8.585142603,7.312968636
8.853165511,7.899357698,5.681526524,6.104425051,6.943046156,5.740745879,9.086607075,6.023303962
8.071066024,5.601119032,6.448037968,5.934932482,8.058131762,7.568363452,8.035340992,8.642158287
6.289599452,5.889848857,6.665060774,6.302219086,5.551403946,7.08660195,7.134185523,6.834972552
5.139789969,7.247446669,8.804671729,6.165429055,5.127130188,6.237664883,8.167631012,8.708131773
5.25815743,5.962599522,6.849277448,6.430811383,8.377411765,7.042592643,9.899741779,8.031237759
5.115618278,7.797072205,7.275395835,5.18731682,5.253555458,8.532646706,6.780530219,6.599651816
7.339730172,6.137166821,6.268227939,8.734201091,7.232809911,7.087122679,8.161812074,5.874349744
6.968972639,7.392151738,8.400612695,5.307144586,8.580268666,5.901416214,6.050137143,6.746227274
7.023853377,7.34159556,7.410349748,5.051387589,8.370741894,5.724070581,6.271783005,8.77942425
8.083993966,7.821932115,7.197759564,7.513125972,8.81271578,8.359347329,8.842731688,8.3719122
8.866143543,8.846295927,7.55948901,5.735740423,5.628585944,5.504544246,7.474674737,5.15340175
8.291427498,7.635955711,6.215628328,8.27494315,7.833257213,6.892163874,7.930992661,7.892079798
6.974027194,5.790342174,5.960550758,7.871956325,7.995997629,7.575651866,8.71395593,7.871594423
8.830788713,7.955735321,7.097263604,6.866578863,8.604617419,6.392669565,6.768849318,6.781884828
8.897367678,7.925447593,8.989469614,8.06828017,5.308968126,8.873160595,9.178256921,8.860050342
7.837102836,7.158110092,6.688566756,6.184441098,8.844984921,6.835619213,9.254432993,7.26139261
6.758013031,5.62903504,7.811501147,6.468528842,6.599067545,6.605739423,8.03247228,8.497021746
6.201615194,8.824275549,6.566002036,7.823729855,7.948427534,7.667519,7.62723874,8.487909471
5.655967014,8.746529723,8.779011875,6.673055384,6.778174943,7.166850356,7.104073961,7.882614188
7.438348436,5.928447713,8.72476674,6.585459034,5.985156698,8.284646498,6.575947313,6.892071273
8.513308954,8.406682621,8.438026207,8.909609822,7.317080875,7.103706562,7.291453405,7.847292246
